id,assets,liabilities,buffer,weights
12604,0.003139,0.002761,75.82,76.8259
12605,0.139694,0.11883,38.84,40.098524
12606,0.050015,0.045021,35,36.095036
12607,0.393163,0.347708,14.57,16.310871
12608,0.352345,0.319549,46.59,48.261894
12609,0.63732,0.574962,50.15,52.362282
12610,0.081889,0.072286,29.56,30.714175
12611,0.146994,0.127187,54.13,55.404181
12612,0.674304,0.608977,24.61,26.893281
12613,0.007362,0.006961,58.04,59.054323
12614,0.338467,0.307217,80.49,82.135684
12615,0.265893,0.231166,61.09,62.587059
12616,0.882991,0.802897,50.01,52.695888
12617,0.151859,0.135,49.76,51.046859
12618,0.187176,0.174344,5.13,6.49152
12619,0.013463,0.01085,50.95,51.974313
12620,0.025502,0.023644,12.5,13.549146
12621,0.005412,0.004394,63.5,64.509806
12622,0.245528,0.215513,25.94,27.401041
12623,0.018509,0.016145,79.64,80.674654
12624,0.024195,0.021507,95.83,96.875702
12625,0.014452,0.010784,89.19,90.215236
12626,0.046396,0.042515,44.14,45.228911
12627,28.266242,26.184514,23.98,79.430756
12628,0.242663,0.216394,20.93,22.389057
12629,0.187558,0.168666,23.93,25.286224
12630,0.052664,0.047406,49.59,50.69007
12631,0.015082,0.013366,76.02,77.048448
12632,0.124519,0.110247,39.03,40.264766
12633,0.812041,0.728586,24.56,27.100627
12634,0.056659,0.050658,55.61,56.717317
12635,0.006315,0.004961,79.9,80.911276
12636,0.495814,0.453324,17.01,18.959138
12637,0.147704,0.129686,45.23,46.50739
12638,0.029755,0.027666,54.8,55.857421
12639,0.036595,0.017424,178.5,179.554019
12640,13.249354,12.379325,23.79,50.418679
12641,0.049112,0.045226,61.11,62.204338
12642,0.174943,0.152806,72.44,73.767749
12643,7.782519,6.857015,8.7,24.339534
12644,1.234819,1.091924,35.83,39.156743
12645,0.057101,0.050802,32.07,33.177903
12646,0.001443,0.001245,62.7,63.702688
12647,0.269568,0.237529,26.12,27.627097
12648,0.095513,0.076206,84.69,85.861719
12649,0.164679,0.152322,58.2,59.517001
12650,0.105028,0.095917,67.08,68.280945
12651,0.077942,0.070874,52.38,53.528816
12652,0.002958,0.002654,40.99,41.995612
12653,87.528564,82.270858,4.32,175.119422
12654,0.259142,0.216373,45.27,46.745515
12655,0.36804,0.340505,16.9,18.608545
12656,0.298091,0.274259,56.48,58.05235
12657,0.112227,0.096657,47.17,48.378884
12658,2.305407,2.048689,37.18,42.534096
12659,0.039439,0.034089,86.03,87.103528
12660,0.079168,0.071765,15.95,17.100933
12661,30.004091,27.586595,67.59,126.180686
12662,0.28328,0.254486,20.96,22.497766
12663,0.215915,0.192434,58.54,59.948349
12664,25.055034,23.128373,47.42,96.603407
12665,154.183268,144.577975,33.73,333.491243
12666,0.235466,0.206531,53.92,55.361997
12667,0.05021,0.046609,42.37,43.466819
12668,0.67663,0.594139,40.51,42.780769
12669,0.003751,0.003357,46.32,47.327108
12670,0.12295,0.110411,31.57,32.803361
12671,4.319939,3.978427,48.44,57.738366
12672,0.287875,0.262139,58.06,59.610014
12673,0.076409,0.069338,46.92,48.065747
