"id","assets","liabilities","buffer","weights"
"16435",48.757282,45.622023,18.06,113.439305
"16436",0.002949,0.002527,60.16,61.165476
"16437",1.340053,1.230981,10.47,14.041034
"16438",14.904624,13.555838,13.24,42.700462
"16439",0.481823,0.421386,20.31,22.213209
"16440",0.14199,0.129079,51.71,52.981069
"16441",0.059452,0.053866,88.05,89.163318
"16442",0.022081,0.019065,21.78,22.821146
"16443",5.763826,4.764939,66.16,77.688765
"16444",0.003832,0.003127,34.98,35.986959
"16445",0.979607,0.893095,9.13,12.002702
"16446",0.461761,0.398556,39.31,41.170317
"16447",0.60379,0.5429,36.53,38.67669
"16448",24.496684,23.646105,49.81,98.952789
"16449",0.087874,0.077088,31.17,32.334962
"16450",5.979611,5.105987,39.65,51.735598
"16451",0.276159,0.251933,13.82,15.348092
"16452",0.157423,0.13737,10.44,11.734793
"16453",0.829185,0.752164,14.39,16.971349
"16454",0.140477,0.122195,33.82,35.082672
"16455",1.034666,0.94432,35.3,38.278986
"16456",0.231545,0.211795,65.59,67.03334
"16457",0.01732,0.0144319999999999,101.22,102.251752
"16458",0.224473,0.204571,39.7,41.129044
"16459",0.012647,0.011089,43.24,44.263736
"16460",0.628238,0.521829,56.25,58.400067
"16461",0.933081,0.827464,47.45,50.210545
"16462",0.025289,0.021169,6.51,7.556458
"16463",0.82865,0.752338,16.79,19.370988
"16464",0.17277,0.154029,14.95,16.276799
"16465",0.861877,0.763939,51.06,53.685816
"16466",0.300452,0.264827,18.85,20.415279
"16467",0.0169479999999999,0.015884,40.83,41.862832
"16468",0.116736,0.10479,28.33,29.551526
"16469",0.009663,0.008824,33.04,34.058487
"16470",0.031337,0.028114,41,42.059451
"16471",0.178463,0.161122,33.05,34.389585
"16472",5.958279,5.38528,9.08,21.423559
"16473",0.007894,0.00678,35.24,36.254674
"16474",2.88739,2.753508,41.14,47.780898
"16475",0.146401,0.137824,58.45,59.734225
"16476",0.085851,0.071104,38.49,39.646955
"16477",0.149411,0.128939,11.43,12.70835
"16478",0.056433,0.052708,32.04,33.149141
"16479",0.124567,0.114063,26,27.23863
"16480",0.078257,0.071423,16.42,17.56968
"16481",0.144878,0.136006,33.73,35.010884
"16482",0.092034,0.080923,24.36,25.532957
"16483",9.259197,8.341248,26.12,44.720445
"16484",0.138311,0.115513,33.92,35.173824
"16485",0.365148,0.330876,9.94,11.636024
"16486",0.017285,0.015097,22.08,23.112382
"16487",0.086579,0.0714559999999999,27.1,28.258035
"16488",0.009381,0.00829,85.97,86.987671
"16489",0.0580039999999999,0.053087,28.47,29.581091
"16490",0.184398,0.163229,18.4,19.747627
"16491",9.230036,8.317665,68.85,87.397701
"16492",0.184074,0.16706,15,16.351134
"16493",1.878699,1.713864,8.41,13.002563
"16494",0.086289,0.0769779999999999,46.96,48.123267
"16495",0.048038,0.043039,85.67,86.761077
"16496",0.023104,0.020692,45.52,46.563796
"16497",0.07539,0.068435,48.13,49.273825
"16498",0.660788,0.587355,39.89,42.138143
"16499",0.174294,0.160997,71.03,72.365291
"16500",0.044199,0.037122,41.93,43.011321
"16501",0.206048,0.182648,20.28,21.668696
"16502",0.554537,0.501181,56.98,59.035718
"16503",1.273137,1.06576,33.17,36.508897
"16504",0.139172,0.127883,17.8,19.067055
"16505",53.353572,48.442424,26.74,129.535996
"16506",0.018851,0.015862,44.64,45.674713
"16507",0.099562,0.086714,24.59,25.776276
"16508",1.252538,1.176288,50.37,53.798826
"16509",14.114709,12.221159,50.66,77.995868
"16510",1.80046,1.689309,48.47,52.959769
"16511",0.19508,0.160288,27.58,28.935368
"16512",2.702411,2.489991,5.03,11.222402
"16513",0.083828,0.073879,36.48,37.637707
"16514",1.245258,1.103873,23.42,26.769131
"16515",107.794332,100.921081,13.02,222.735413
"16516",0.093495,0.086234,34.58,35.759729
"16517",0.160648,0.145988,56.84,58.146636
"16518",2.225763,1.949345,34.3,39.475108
"16519",0.297892,0.257613,25.45,27.005505
"16520",0.606426,0.554919,54.79,56.951345
"16521",0.241304,0.204255,22.43,23.875559
"16522",0.432979,0.395885,52.11,53.938864
"16523",0.168101,0.151004,21.88,23.199105
"16524",0.61938,0.556804,77.32,79.496184
"16525",0.146606,0.130937,12.44,13.717543
"16526",33.990421,31.92971,61.44,128.360131
"16527",3.84608,3.448263,19.66,27.954343
"16528",0.001397,0.000884,106.02,107.022281
"16529",0.017043,0.014737,34.98,36.01178
"16530",0.010622,0.009369,38.15,39.169991
"16531",0.264202,0.239134,12.79,14.293336
"16532",1.580748,1.413496,33.46,37.454244
"16533",4.679263,4.495508,55.64,65.814771
"16534",0.29527,0.267949,20.27,21.833219
"16535",3.941802,3.682672,52.81,61.434474
"16536",0.364254,0.333557,32.61,34.307811
"16537",0.208148,0.174058,80,81.382206
"16538",0.96118,0.868849,29.47,32.300029
"16539",0.523248,0.478615,25.56,27.561863
"16540",8.349137,7.246761,66.2,82.795898
"16541",0.033345,0.02586,120.66,121.719205
"16542",0.262397,0.242467,14.79,16.294864
"16543",0.907775,0.811432,13.45,16.169207
"16544",1.258707,1.13445,14.19,17.583157
"16545",0.158156,0.13925,37.1,38.397406
"16546",106.895214,101.730701,11.38,221.005915
"16547",0.857271,0.794362,59.05,61.701633
"16548",0.586333,0.533811,31.81,33.930144
"16549",5.383862,4.553258,10.55,21.48712
"16550",2.190442,2.082192,104.46,109.732634
"16551",2.641355,2.365433,13.42,19.426788
"16552",0.155848,0.137393,15.54,16.833241
"16553",0.014126,0.011575,53.28,54.305701
"16554",0.037368,0.033303,22.23,23.300671
"16555",0.007382,0.006082,51.91,52.923464
"16556",0.980065,0.907798,26.91,29.797863
"16557",0.043551,0.038588,31.59,32.672139
"16558",0.463655,0.43141,94.74,96.635065
"16559",0.332024,0.285661,28.15,29.767685
"16560",0.057481,0.0518299999999999,18.85,19.959311
"16561",0.065133,0.0596549999999999,30.16,31.284788
"16562",0.385608,0.343452,25.92,27.64906
"16563",0.0602759999999999,0.0553,30.87,31.985576
"16564",50.271771,44.149879,29.03,124.45165
"16565",0.000817,0.00056,111.61,112.611377
"16566",0.190901,0.16849,19.96,21.319391
"16567",0.160843,0.143953,27.41,28.714796
"16568",3.761557,3.4879,46.8,55.049457
"16569",0.039841,0.036431,15.81,16.886272
"16570",3.089312,2.745485,39.78,46.614797
"16571",0.491852,0.435732,29.88,31.807584
"16572",0.0981279999999999,0.091425,20.04,21.229553
"16573",0.0064,0.005626,58.28,59.292026
"16574",0.0420769999999999,0.038187,22.86,23.940264
"16575",0.039994,0.034595,50.53,51.604589
"16576",0.290458,0.250221,31.55,33.090679
"16577",25.821558,23.072076,24.99,74.883634
"16578",1.689348,1.534252,82.87,87.0936
"16579",0.046851,0.043261,53.63,54.720112
"16580",0.296571,0.271068,14.62,16.187639
"16581",0.122881,0.110289,30.39,31.62317
"16582",65.033899,62.178259,46.84,175.052158
"16583",0.028786,0.020617,30.03,31.079403
"16584",0.011576,0.002468,505.6,506.614044
"16585",0.049151,0.041856,13.76,14.851007
"16586",21.330038,13.340721,427.84,463.510759
"16587",0.050981,0.042515,73.78,74.873496
"16588",11.3927,10.301145,30.86,53.553845
